sentence,label,clean_sentence,tokens
In 2008 Stockmann earned 3.398 million lats in profit on 48.012 million lats in turnover .,1,stockmann earned million lats profit million lats turnover,"['stockmann', 'lat', 'profit', 'lat', 'turnover']"
"In 2010 , Sanoma Magazines expects net sales to be at the 2009 level .",1,sanoma magazines expects net sales level,"['sanoma', 'magazine', 'net', 'sale', 'level']"
"In addition , the company is considering the start of production in Russia .",1,addition company considering start production russia,"['addition', 'company', 'production', 'russia']"
"In addition , the Kazakh delegation will visit Finland 's SITRA investment fund , Honkarakenne Ltd and Nokia headquarters to study TeliaSonera Ltd JSC 's activities .",1,addition kazakh delegation visit finland sitra investment fund honkarakenne ltd nokia headquarters study teliasonera ltd jsc activities,"['addition', 'kazakh', 'delegation', 'visit', 'finland', 'sitra', 'investment', 'fund', 'honkarakenne', 'ltd', 'nokia', 'headquarters', 'study', 'teliasonera', 'ltd', 'jsc', 'activity']"
"In addition to its stake in MegaFon , Telecominvest currently owns 100 % of shares in Web Plus and St. Petersburg Payphones , 51 % in telecom equipment producer Peter-Servis and a number of other minor assets .",1,addition stake megafon telecominvest currently owns shares web plus petersburg payphones telecom equipment producer peter servis number minor assets,"['addition', 'stake', 'megafon', 'telecominvest', 'currently', 'share', 'web', 'petersburg', 'payphone', 'telecom', 'equipment', 'producer', 'peter', 'servis', 'number', 'minor', 'asset']"
"In addition to verification of an identity and digital signatures , new state-approved Mobile ID enables to cast votes in elections as well .",1,addition verification identity digital signatures new state approved mobile id enables cast votes elections,"['addition', 'verification', 'identity', 'digital', 'signature', 'new', 'state', 'mobile', 'd', 'vote', 'election']"
"In April-June 2008 , Scanfil 's net sales totalled EUR 58.7 mn and operating profit EUR 6.6 mn .",1,april june scanfil net sales totalled eur mn operating profit eur mn,"['april', 'june', 'scanfil', 'net', 'sale', 'eur', 'mn', 'operating', 'profit', 'eur', 'mn']"
"In Finland , the five largest brands control 90 % of the beer market .",1,finland largest brands control beer market,"['large', 'brand', 'beer', 'market']"
In July it and Quadriga Capital sold their Lewa GmbH pump-making business to Japan 's Nikkiso Co. .,1,july quadriga capital sold lewa gmbh pump making business japan nikkiso,"['july', 'quadriga', 'capital', 'lewa', 'gmbh', 'pump', 'business', 'japan', 'nikkiso']"
"In the Czech Republic , the profiling unit at Ostrava will be closed and the machinery will be relocated to Ruukki 's bigger plants in Hungary , Poland and Romania by the end of the first quarter of 2009 .",1,czech republic profiling unit ostrava closed machinery relocated ruukki bigger plants hungary poland romania end quarter,"['czech', 'republic', 'profiling', 'unit', 'ostrava', 'closed', 'machinery', 'ruukki', 'big', 'plant', 'hungary', 'poland', 'romania', 'end', 'quarter']"
"In the Czech Republic , the smaller profiling unit at Ostrava will be closed and the machinery will be gradually relocated to Ruukki 's bigger plants in Hungary , Poland and Romania by the end of the first quarter of 2009 .",1,czech republic smaller profiling unit ostrava closed machinery gradually relocated ruukki bigger plants hungary poland romania end quarter,"['czech', 'republic', 'small', 'profiling', 'unit', 'ostrava', 'closed', 'machinery', 'gradually', 'ruukki', 'big', 'plant', 'hungary', 'poland', 'romania', 'end', 'quarter']"
"In the first quarter of 2008 , Sacanfil 's net sales totalled EUR 50.0 mn and its operating profit EUR 4.7 mn .",1,quarter sacanfil net sales totalled eur mn operating profit eur mn,"['quarter', 'sacanfil', 'net', 'sale', 'eur', 'mn', 'operating', 'profit', 'eur', 'mn']"
"In the third quarter of 2007 , net sales totaled EUR 25.95 mn , and operating profit EUR 3.88 mn .",1,quarter net sales totaled eur mn operating profit eur mn,"['quarter', 'net', 'sale', 'eur', 'mn', 'operating', 'profit', 'eur', 'mn']"
"It comes complete with an LCD touch screen system for selection of your chosen function and prices start at around the pounds 4,805 mark .",1,comes complete lcd touch screen system selection chosen function prices start pounds mark,"['complete', 'lcd', 'touch', 'screen', 'system', 'selection', 'function', 'price', 'pound', 'mark']"
"It is being developed by Symbian , the software licensing consortium led by Nokia .",1,developed symbian software licensing consortium led nokia,"['symbian', 'software', 'licensing', 'consortium', 'nokia']"
It is estimated that the consolidated turnover of Kausta Guder will reach Lt 53mn US$ 22.53 mn EUR 15.35 mn in 2007 .,1,estimated consolidated turnover kausta guder reach lt mn eur mn,"['consolidated', 'turnover', 'kausta', 'guder', 'lt', 'mn', 'eur', 'mn']"
"It now owns 80,565 shares in Amer Sports Corporation , equaling 0.11 % of the company 's share capital and voting rights .",1,owns shares amer sports corporation equaling company share capital voting rights,"['share', 'amer', 'sport', 'corporation', 'company', 'share', 'capital', 'voting', 'right']"
It posted a turnover of 4.5 mln euro $ 6.1 mln and an operating profit of 1.5 mln euro $ 2.0 mln for 2006 .,1,posted turnover mln euro mln operating profit mln euro mln,"['turnover', 'mln', 'euro', 'mln', 'operating', 'profit', 'mln', 'euro', 'mln']"
Ixonos will finance the acquisition through a 3.8 mln euro $ 5.2 mln loan .,1,ixonos finance acquisition mln euro mln loan,"['ixonos', 'finance', 'acquisition', 'mln', 'euro', 'mln', 'loan']"
Kauko-Telko 's centralized administration will be dissolved and appropriate parts of it will be transferred to operating activities and Group administration by the end of the year .,1,kauko telko centralized administration dissolved appropriate parts transferred operating activities group administration end year,"['kauko', 'telko', 'centralized', 'administration', 'appropriate', 'part', 'operating', 'activity', 'group', 'administration', 'year']"
"Kemira 's R&D organization comprises approximately 750 people , the company said .",1,kemira organization comprises approximately people company said,"['kemira', 'organization', 'approximately', 'people', 'company']"
"Latin America currently accounts for approximately 40 % of sales at Tecnotree , company president and CEO Eero Mertano recently told BNamericas .",1,latin america currently accounts approximately sales tecnotree company president ceo eero mertano recently told bnamericas,"['latin', 'america', 'currently', 'approximately', 'sale', 'tecnotree', 'company', 'president', 'ceo', 'eero', 'mertano', 'recently', 'bnamerica']"
"LCS 's services cover the whole life cycle of software and information systems , from process modelling and tailored software development , to hosting services , solution management , maintenance and support .",1,lcs services cover life cycle software information systems process modelling tailored software development hosting services solution management maintenance support,"['lcs', 'service', 'life', 'cycle', 'software', 'information', 'system', 'process', 'software', 'development', 'service', 'solution', 'management', 'maintenance', 'support']"
Lieksaare Oy has earlier been regarded under the control of Saarelainen Oy and the individual shareholders under the shareholder agreement .,1,lieksaare oy earlier regarded control saarelainen oy individual shareholders shareholder agreement,"['oy', 'early', 'control', 'saarelainen', 'oy', 'individual', 'shareholder', 'shareholder', 'agreement']"
"Liquid handling products include electronic and mechanical pipettes , disposable tips as well as pipette maintenance and calibration services for research institutions , healthcare and industrial laboratories .",1,liquid handling products include electronic mechanical pipettes disposable tips pipette maintenance calibration services research institutions healthcare industrial laboratories,"['liquid', 'handling', 'product', 'electronic', 'mechanical', 'pipette', 'disposable', 'tip', 'pipette', 'maintenance', 'calibration', 'service', 'research', 'institution', 'industrial', 'laboratory']"
"ADPnews - Dec 23 , 2009 - Norwegian financial services group SpareBank 1 Gruppen AS OSL : SBGRP said its board of directors appointed today Jarle Haug managing director of its claims collection subsidiary SpareBank 1 Gruppen Finans",1,adpnews dec norwegian financial services group sparebank gruppen osl sbgrp said board directors appointed today jarle haug managing director claims collection subsidiary sparebank gruppen finans,"['dec', 'norwegian', 'financial', 'service', 'group', 'sparebank', 'osl', 'sbgrp', 'board', 'director', 'today', 'jarle', 'haug', 'director', 'collection', 'subsidiary', 'sparebank', 'gruppen', 'finan']"
Marathon estimates the value of its remaining stake in Protalix at $ 27 million .,1,marathon estimates value remaining stake protalix million,"['marathon', 'estimate', 'stake', 'protalix']"
Marimekko is considering further measures in the matter .,1,marimekko considering measures matter,"['marimekko', 'measure', 'matter']"
"Metsaliitto will sell 1.1 million B shares of Neomarkka , accounting for about 18.3 pct of Neomarkka 's equity and about 12.7 pct of the voting rights .",1,metsaliitto sell million b shares neomarkka accounting pct neomarkka equity pct voting rights,"['metsaliitto', 'b', 'share', 'neomarkka', 'accounting', 'pct', 'neomarkka', 'equity', 'pct', 'voting', 'right']"
"Most of the raw materials come from Europe and the US and are paid in euros or US dollars , while sales take place in rubles .",1,raw materials come europe paid euros dollars sales place rubles,"['raw', 'material', 'europe', 'euro', 'dollar', 'sale', 'place']"
"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group .",1,motorola accounted percent south korean handset market end april samsung held percent lg electronics percent according korea based atlas research group,"['motorola', 'percent', 'south', 'korean', 'handset', 'market', 'end', 'april', 'samsung', 'held', 'percent', 'lg', 'electronics', 'percent', 'korea', 'atlas', 'research', 'group']"
"Motorola Inc. of the United States came second with shipments of 217.4 million units for a 21.3 percent market share , followed by South Korea 's Samsung Electronics Co. with shipments of 118.0 million units for an 11.6 percent share .",1,motorola united states came second shipments million units percent market share followed south korea samsung electronics shipments million units percent share,"['motorola', 'united', 'states', 'second', 'shipment', 'unit', 'percent', 'market', 'share', 'south', 'korea', 'samsung', 'electronics', 'shipment', 'unit', 'percent', 'share']"
Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec .,1,mr jortikka president base metal division outotec oyj finland executive committee outotec,"['mr', 'jortikka', 'president', 'base', 'metal', 'division', 'outotec', 'oyj', 'finland', 'executive', 'committee', 'outotec']"
Mr K.R. Vasantha has been appointed Managing Director of Incap Contract Manufacturing Services Pvt. Ltd. .,1,mr vasantha appointed managing director incap contract manufacturing services pvt,"['mr', 'vasantha', 'director', 'incap', 'contract', 'manufacturing', 'pvt']"
Mr. Doring has been with Eaton since 1989 and acted as the Business Unit Manager for Eaton 's Power Controls Business Unit since January 2007 .,1,doring eaton acted business unit manager eaton power controls business unit january,"['eaton', 'business', 'unit', 'manager', 'eaton', 'power', 'controls', 'business', 'unit', 'january']"
Mr. Koistinen joins from Nokia Siemens Networks where he has held various senior sales management and business development positions since 1997 .,1,koistinen joins nokia siemens networks held senior sales management business development positions,"['koistinen', 'nokia', 'siemens', 'network', 'senior', 'sale', 'management', 'business', 'development', 'position']"
"Mr. McDonald started the evening with his own set , featuring hits from his solo career and his Doobie Brothers years and a selection of R&B cover songs that met with mixed results .",1,mcdonald started evening set featuring hits solo career doobie brothers years selection cover songs met mixed results,"['mcdonald', 'evening', 'hit', 'solo', 'career', 'doobie', 'brother', 'year', 'selection', 'cover', 'song', 'mixed', 'result']"
No changes regarding the Virala Oy Ab s ownership of shares of Tiimari has taken place .,1,changes virala oy ab s ownership shares tiimari taken place,"['change', 'virala', 'oy', 'ab', 's', 'ownership', 'share', 'tiimari', 'place']"
No financial details of the deployment were disclosed .,1,financial details deployment disclosed,"['financial', 'detail', 'deployment']"
No financial or pricing details were disclosed .,1,financial pricing details disclosed,"['financial', 'pricing', 'detail']"
No planned closing date was provided .,1,planned closing date provided,"['closing', 'date']"
No service pricing details were disclosed .,1,service pricing details disclosed,"['service', 'pricing', 'detail']"
"Nordea Bank AB publ holds 6.000 Alma Media shares , representing 0.008 % of share capital and voting rights .",1,nordea bank ab publ holds alma media shares representing share capital voting rights,"['nordea', 'bank', 'ab', 'publ', 'alma', 'media', 'share', 'share', 'capital', 'voting', 'right']"
Nordstjernan has used its option to buy another 22.4 % stake of Salcomp 's shares and votes .,1,nordstjernan option buy stake salcomp shares votes,"['nordstjernan', 'option', 'stake', 'salcomp', 'share', 'vote']"
N-Viro operates processing facilities independently as well as in partnership with municipalities .,1,n viro operates processing facilities independently partnership municipalities,"['viro', 'facility', 'independently', 'partnership', 'municipality']"
"Okmetic closed its plant in Espoo in early 2004 , and all production lines from the site were moved to Okmetic 's plants in Vantaa , Finland and Texas , USA .",1,okmetic closed plant espoo early production lines site moved okmetic plants vantaa finland texas usa,"['okmetic', 'closed', 'plant', 'espoo', 'early', 'production', 'line', 'site', 'okmetic', 'plant', 'vantaa', 'finland', 'texas', 'usa']"
"On preliminary estimate , the hotel will operate under the brand Novotel .",1,preliminary estimate hotel operate brand novotel,"['preliminary', 'estimate', 'hotel', 'brand', 'novotel']"
"Operating profit of operations in Finland in the period under review totaled EUR 11.3 mn , remaining at the 2005 level .",1,operating profit operations finland period review totaled eur mn remaining level,"['profit', 'operation', 'finland', 'period', 'review', 'eur', 'mn', 'level']"
"Our customers include companies in the energy and process industry sectors , in particular .",1,customers include companies energy process industry sectors particular,"['customer', 'company', 'energy', 'process', 'industry', 'particular']"
"Our key geographical markets are Europe , Russian Federation , Middle-East , South-Africa and Japan .",1,key geographical markets europe russian federation middle east south africa japan,"['key', 'geographical', 'market', 'europe', 'russian', 'federation', 'middle', 'east', 'south', 'africa', 'japan']"
"Outotec 's delivery covers the engineering , supply and construction of a circulating fluid bed calcination plant with a capacity of 1,600 tons of alumina per day .",1,outotec delivery covers engineering supply construction circulating fluid bed calcination plant capacity tons alumina day,"['outotec', 'delivery', 'engineering', 'supply', 'construction', 'fluid', 'bed', 'calcination', 'plant', 'capacity', 'ton', 'alumina', 'day']"
"Panostaja owns a 68.77 pct of share capital and the voting rights of Suomen Helasto shares following an exchange of shares which was carried out on May 30 , 2007 .",1,panostaja owns pct share capital voting rights suomen helasto shares following exchange shares carried,"['panostaja', 'pct', 'share', 'capital', 'voting', 'right', 'suoman', 'share', 'exchange', 'share']"
"Payment for acquired shares will be made in cash , and the price per share will be EUR 1 plus an administration fee .",1,payment acquired shares cash price share eur plus administration fee,"['payment', 'share', 'cash', 'price', 'share', 'eur', 'administration', 'fee']"
Pharmaceutical market in Czech Republic Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Czech Republic .,1,pharmaceutical market czech republic global research data services published recently market analysis pharmaceutical markets czech republic,"['pharmaceutical', 'market', 'czech', 'republic', 'global', 'research', 'datum', 'service', 'recently', 'market', 'analysis', 'pharmaceutical', 'market', 'czech', 'republic']"
Pharmaceutical market in Italy Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Italy .,1,pharmaceutical market italy global research data services published recently market analysis pharmaceutical markets italy,"['pharmaceutical', 'market', 'italy', 'global', 'research', 'datum', 'service', 'recently', 'market', 'analysis', 'pharmaceutical', 'market', 'italy']"
"Previously , the company expected its 2008 financial performance to remain at the same level as in 2008 .",1,previously company expected financial performance remain level,"['previously', 'company', 'financial', 'performance', 'level']"
Profit after taxes totaled EUR 12.1 mn .,1,profit taxes totaled eur mn,"['profit', 'taxis', 'eur', 'mn']"
QPR ProcessGuide is available as a system solution with centralized storage and management of process content as well as a standalone desktop version ; QPR ProcessGuide Xpress .,1,qpr processguide available system solution centralized storage management process content standalone desktop version qpr processguide xpress,"['qpr', 'processguide', 'available', 'system', 'solution', 'storage', 'management', 'process', 'content', 'desktop', 'version', 'qpr', 'processguide', 'xpress']"
"Quartal Oy now owns 2,094,063 shares in Satama Interactive Plc , which represents 5,19 per cent of the share capital and voting rights .",1,quartal oy owns shares satama interactive plc represents cent share capital voting rights,"['quartal', 'oy', 'share', 'satama', 'interactive', 'plc', 'cent', 'share', 'capital', 'voting', 'right']"
Renesas Mobile Europe Ltd has approximately 470 employees in Oulu .,1,renesas mobile europe ltd approximately employees oulu,"['renesas', 'mobile', 'europe', 'ltd', 'approximately', 'employee']"
Rihko started to manage Raisio 's Benecol business in summer 2006 after heading tobacco company Altadis ' European operations .,1,rihko started manage raisio benecol business summer heading tobacco company altadis european operations,"['rihko', 'raisio', 'benecol', 'business', 'summer', 'tobacco', 'company', 'altadi', 'european', 'operation']"
"Rohwedder Group is an automotive supplies , telecommunications and electronics industry provider for customers in Europe , North America and Asia .",1,rohwedder group automotive supplies telecommunications electronics industry provider customers europe north america asia,"['rohwedder', 'group', 'automotive', 'supply', 'telecommunication', 'electronic', 'industry', 'provider', 'customer', 'europe', 'north', 'america', 'asia']"
RSA 's shares closed at 156.9 p at the time of going to press .,1,rsa shares closed p time going press,"['rsa', 'share', 'p', 'time', 'press']"
Rubin says he expects Capman to announce 1-2 additional transactions in 2009 .,1,rubin says expects capman announce additional transactions,"['rubin', 'capman', 'additional', 'transaction']"
Russia 's Video International Group holds a controlling stake in Russian Media Ventures .,1,russia video international group holds controlling stake russian media ventures,"['russia', 'video', 'international', 'group', 'stake', 'russian', 'medium', 'venture']"
"Since the registration of the shares subscribed in a directed share issue , the new number of Panostaja shares and voting rights is 41,733,110 .",1,registration shares subscribed directed share issue new number panostaja shares voting rights,"['registration', 'share', 'share', 'issue', 'new', 'number', 'share', 'voting', 'right']"
"Stora Enso 's business in North America has annual capacity of about 3 million tons and employs about 4,350 people .",1,stora enso business north america annual capacity million tons employs people,"['stora', 'enso', 'business', 'north', 'america', 'annual', 'capacity', 'ton', 'people']"
Stora Enso will receive a 19.9 pct equity interest in the combined company .,1,stora enso receive pct equity interest combined company,"['stora', 'enso', 'pct', 'equity', 'interest', 'company']"
Stora is due to release its fourth-quarter and 2009 full-year earnings on Feb. 4 .,1,stora release fourth quarter year earnings,"['stora', 'fourth', 'quarter', 'year', 'earning']"
Storengy is the GDF SUEZ company that is dedicated to the underground storage of natural gas .,1,storengy gdf suez company dedicated underground storage natural gas,"['storengy', 'gdf', 'suez', 'company', 'underground', 'storage', 'natural', 'gas']"
Tekla Group 's net sales for 2006 were approximately 50 million euros and operating result 13.6 million euros .,1,tekla group net sales approximately million euros operating result million euros,"['tekla', 'group', 'net', 'sale', 'approximately', 'euro', 'result', 'euro']"
"That address also happens to house Italian megamart Eataly , meaning that `` Come on , kids , we 're going to the Toy Building ! ''",1,address happens house italian megamart eataly meaning come kids going toy building,"['address', 'house', 'italian', 'megamart', 'eataly', 'kid', 'toy', 'building']"
"The 3C Expo is a signature show in Dongguan , which is supported by the Dongguan Municipal Government every year , featuring computer accessories , software , communication and network products .",1,expo signature dongguan supported dongguan municipal government year featuring computer accessories software communication network products,"['expo', 'signature', 'dongguan', 'dongguan', 'municipal', 'government', 'year', 'computer', 'accessory', 'software', 'communication', 'network', 'product']"
"The acquired business main asset is a mobile authentication and signing solution , branded as Tectia MobileID , which provides authentication to web e-mail , SSL-VPN , MS SharePoint , Tectia Secure Solutions and other applications and resources .",1,acquired business main asset mobile authentication signing solution branded tectia mobileid provides authentication web e mail ssl vpn ms sharepoint tectia secure solutions applications resources,"['business', 'main', 'asset', 'mobile', 'authentication', 'signing', 'solution', 'tectia', 'mobileid', 'authentication', 'web', 'e', 'mail', 'ssl', 'vpn', 'ms', 'sharepoint', 'tectia', 'secure', 'solution', 'application', 'resource']"
The agreement includes application maintenance and support services .,1,agreement includes application maintenance support services,"['agreement', 'application', 'maintenance', 'support', 'service']"
The agreement includes the entire process of managing Mercator 's supply chain in all regions where the company is currently present .,1,agreement includes entire process managing mercator supply chain regions company currently present,"['agreement', 'entire', 'process', 'mercator', 'supply', 'chain', 'region', 'company', 'currently']"
The bank 's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros .,1,bank leasing arm nordea liising ended year profit million euros,"['bank', 'leasing', 'arm', 'nordea', 'liising', 'year', 'profit', 'euro']"
"The Board established a Remuneration Committee with following members : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund In addition , the Board decided to appoint a Nomination Committee at a later stage .",1,board established remuneration committee following members sari baldauf chairman tapio hintikka heikki westerlund addition board decided appoint nomination committee later stage,"['board', 'remuneration', 'committee', 'member', 'sari', 'baldauf', 'chairman', 'tapio', 'hintikka', 'heikki', 'westerlund', 'addition', 'board', 'appoint', 'nomination', 'committee', 'later', 'stage']"
"The bond , with a maturity of five years , is part of the bank 's domestic bond program .",1,bond maturity years bank domestic bond program,"['bond', 'maturity', 'year', 'bank', 'domestic', 'bond', 'program']"
The building will house product development and test laboratories .,1,building house product development test laboratories,"['house', 'product', 'development', 'test', 'laboratory']"
The business area 's net sales were slightly over 2m in 2006 .,1,business area net sales slightly m,"['business', 'area', 'net', 'sale', 'slightly']"
The business development initiatives in North America are headed by Lynn Shanahan .,1,business development initiatives north america headed lynn shanahan,"['business', 'development', 'initiative', 'north', 'america', 'lynn', 'shanahan']"
"The business is organised , as of February 1 , 2011 , in a way that production of design services is combined into one entity , Etteplan Operations .",1,business organised february way production design services combined entity etteplan operations,"['business', 'february', 'way', 'production', 'design', 'service', 'entity', 'etteplan', 'operation']"
"The business transfer will take effect from 1 January 2007 , and in connection with this 47 employees will transfer from Elisa to Daxtum as continuing employees .",1,business transfer effect january connection employees transfer elisa daxtum continuing employees,"['business', 'transfer', 'effect', 'january', 'connection', 'employee', 'elisa', 'daxtum', 'employee']"
The center will be built in the Kapuli district of Mantsala beside the Hanko-Mantsala-Porvoo road near the new direct rail link between Lahti and Jarvenpaa .,1,center built kapuli district mantsala hanko mantsala porvoo road near new direct rail link lahti jarvenpaa,"['center', 'kapuli', 'district', 'mantsala', 'hanko', 'mantsala', 'porvoo', 'road', 'new', 'direct', 'rail', 'link', 'lahti', 'jarvenpaa']"
The closing of such transaction took place today .,1,closing transaction took place today,"['closing', 'transaction', 'place', 'today']"
"The closing of the transaction is scheduled to take place on January 10 , 2008 .",1,closing transaction scheduled place january,"['closing', 'transaction', 'place', 'january']"
The combined capital of these funds is expected to be EUR 100mn-150mn .,1,combined capital funds expected eur,"['capital', 'fund', 'eur']"
The combined company had pro-forma net sales of 140 mln euro $ 188.9 mln and an operating profit of 13 mln euro $ 17.5 mln for 2006 .,1,combined company pro forma net sales mln euro mln operating profit mln euro mln,"['company', 'pro', 'forma', 'net', 'sale', 'mln', 'euro', 'mln', 'operating', 'profit', 'mln', 'euro', 'mln']"
"The Committee proposes the following remuneration : a monthly remuneration of EUR 5,000 for the Chairman , EUR 3,500 for the Deputy Chairman , and EUR 2,500 for the other Board members .",1,committee proposes following remuneration monthly remuneration eur chairman eur deputy chairman eur board members,"['committee', 'remuneration', 'monthly', 'remuneration', 'eur', 'chairman', 'eur', 'deputy', 'chairman', 'eur', 'board', 'member']"
"The company , which has EUR2 .8 bn in assets , counts among its five largest shareholders Finnish insurers Ilmarinen 4.34 % and Varma 0.70 % , as well as the Finnish state pension fund VER 0.61 % .",1,company bn assets counts largest shareholders finnish insurers ilmarinen varma finnish state pension fund ver,"['company', 'asset', 'large', 'shareholder', 'finnish', 'insurer', 'ilmarinen', 'varma', 'finnish', 'state', 'pension', 'fund', 'ver']"
The company also equipped the sculptural complex Rabochy i Kolkhoznitsa A Worker and a Collective Farmer in Moscow with snow melting system .,1,company equipped sculptural complex rabochy kolkhoznitsa worker collective farmer moscow snow melting system,"['company', 'sculptural', 'complex', 'rabochy', 'kolkhoznitsa', 'worker', 'collective', 'farmer', 'moscow', 'snow', 'melting', 'system']"
The company did not distribute a dividend in 2005 .,1,company distribute dividend,"['company', 'dividend']"
"The company expects its net sales for the whole of 2007 to be EUR 950mn-1 ,000 mn .",1,company expects net sales eur mn,"['company', 'net', 'sale', 'eur', 'mn']"
"The company had net sales of EUR 10.8 million in 2008 , and today has approximately 120 employees in Finland , Estonia and Poland .",1,company net sales eur million today approximately employees finland estonia poland,"['company', 'net', 'sale', 'eur', 'today', 'approximately', 'employee', 'finland', 'estonia', 'poland']"
The company had net sales of EUR 19.8 mn and a pre-tax profit of EUR 1.8 mn in 2005 .,1,company net sales eur mn pre tax profit eur mn,"['company', 'net', 'sale', 'eur', 'mn', 'tax', 'profit', 'eur', 'mn']"
The company has 120 employees and annual sales of approximately EUR16m .,1,company employees annual sales approximately m,"['company', 'employee', 'annual', 'sale', 'approximately']"
The company has an annual turnover of EUR32 .8 m.,1,company annual turnover,"['company', 'annual', 'turnover']"
"The company is involved in the the sale of financial products including insurance , mortgages , car and personal loans , financial brokerage and equipment finance leasing .",1,company involved sale financial products including insurance mortgages car personal loans financial brokerage equipment finance leasing,"['company', 'sale', 'financial', 'product', 'insurance', 'mortgage', 'car', 'personal', 'loan', 'financial', 'brokerage', 'equipment', 'finance', 'leasing']"
"The Company operates through four principal divisions : Consumer Packaging ; Office Papers ; Speciality Papers , as well as Market Pulp and Energy .",1,company operates principal divisions consumer packaging office papers speciality papers market pulp energy,"['company', 'principal', 'division', 'consumer', 'packaging', 'office', 'paper', 'speciality', 'paper', 'market', 'pulp', 'energy']"
The company reported net sales of 302 mln euro $ 441.6 mln and an operating margin of 16 pct in 2006 .,1,company reported net sales mln euro mln operating margin pct,"['company', 'net', 'sale', 'mln', 'euro', 'mln', 'margin', 'pct']"
"The company 's set of services include digital printing , printing preparation , offset-printing , after-treatment services and send out services .",1,company set services include digital printing printing preparation offset printing treatment services send services,"['company', 'service', 'digital', 'printing', 'printing', 'preparation', 'treatment', 'service', 'service']"
"The company 's transportation business is conducted through Florida Rock & Tank Lines , which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities .",1,company transportation business conducted florida rock tank lines southeastern transportation company concentrating hauling motor carrier liquid dry bulk commodities,"['company', 'transportation', 'business', 'florida', 'rock', 'tank', 'line', 'southeastern', 'transportation', 'company', 'motor', 'carrier', 'liquid', 'dry', 'bulk', 'commodity']"
"The company said that 80 % of the shares of the holding company will be sold to Meadville Holdings Limited , a Hong Kong listed parent company of the Meadville Group .",1,company said shares holding company sold meadville holdings limited hong kong listed parent company meadville group,"['company', 'share', 'company', 'meadville', 'holding', 'hong', 'kong', 'parent', 'company', 'meadville', 'group']"
"The company said that the operations will be sold to a newly established company , CPS GmbH , where the present management of the plastics business is a co-owner .",1,company said operations sold newly established company cps gmbh present management plastics business co owner,"['company', 'operation', 'newly', 'company', 'cp', 'gmbh', 'present', 'management', 'plastic', 'business', 'co', 'owner']"
"The composite body is coated with a hard coating layer produced by thermal spraying , and the coating is ground . ''",1,composite body coated hard coating layer produced thermal spraying coating ground,"['composite', 'body', 'hard', 'coating', 'layer', 'thermal', 'coating', 'ground']"
"The connectivity unit has more than 100 e-invoice customers , and the number of annual transactions stands at nearly one million .",1,connectivity unit e invoice customers number annual transactions stands nearly million,"['connectivity', 'unit', 'e', 'invoice', 'customer', 'annual', 'transaction', 'nearly']"
The contract is worth some EUR 1 million .,1,contract worth eur million,"['contract', 'worth', 'eur']"
The contract value amounts to EUR 2.4 million .,1,contract value amounts eur million,"['contract', 'value', 'eur']"
The credit covers approximately 70 % of the ship 's price .,1,credit covers approximately ship price,"['credit', 'approximately', 'ship', 'price']"
The customer is local company Etera Mutual Pension Insurance Co and the principal tenant of the unit will be media company Alma Media Corp HEL : ALN1V .,1,customer local company etera mutual pension insurance co principal tenant unit media company alma media corp hel,"['customer', 'local', 'company', 'etera', 'mutual', 'pension', 'insurance', 'co', 'principal', 'tenant', 'unit', 'medium', 'company', 'alma', 'media', 'corp', 'hel']"
"The customer is then forwarded to the site , and unknown to him logged in with the first number .",1,customer forwarded site unknown logged number,"['customer', 'site', 'unknown', 'number']"
"The deal includes all rental equipment and related merchandise , the rental contract of the depot and two employees , the company said .",1,deal includes rental equipment related merchandise rental contract depot employees company said,"['deal', 'rental', 'equipment', 'merchandise', 'rental', 'contract', 'depot', 'employee', 'company']"
"The decision reflects the underutilisation of the line , which produces nonwovens used in medical and wipes applications as well as for the automotive industry .",1,decision reflects underutilisation line produces nonwovens medical wipes applications automotive industry,"['decision', 'underutilisation', 'line', 'nonwovens', 'medical', 'wipe', 'application', 'automotive', 'industry']"
"The decision will have to be made whether the group agrees to the import of Estonian meat and meat products to Finland , the paper added .",1,decision group agrees import estonian meat meat products finland paper added,"['decision', 'group', 'import', 'estonian', 'meat', 'meat', 'product', 'finland', 'paper']"
"The devices would be launched in the Chinese market in late 2006 , the company said .",1,devices launched chinese market late company said,"['device', 'chinese', 'market', 'late', 'company']"
The Diameter Protocol is developed according to the standards IETF RFC 3588 and IETF RFC 3539 .,1,diameter protocol developed according standards ietf rfc ietf rfc,"['diameter', 'protocol', 'standard', 'ietf', 'rfc', 'ietf', 'rfc']"
The divested activities had net sales of EUR 145.1 million in 2009 and an operating profit of EUR 8.9 million .,1,divested activities net sales eur million operating profit eur million,"['activity', 'net', 'sale', 'eur', 'operating', 'profit', 'eur']"
